Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
Female,Loyal Customer,12.0,Business travel,Eco Plus,,0,5,5,5,0,1,4.0,,3,4,3,4,4,,,2.0,neutral or dissatisfied
Male,Loyal Customer,44.0,,Eco,,1,5,1,2,3,1,,,5,5,4,3,5,3.0,1.0,2.0,neutral or dissatisfied
Female,Loyal Customer,,Personal Travel,Eco,,2,4,2,4,2,3,4.0,,5,2,5,3,5,1.0,,12.0,neutral or dissatisfied
Female,disloyal Customer,,Business travel,Eco Plus,,2,0,1,2,1,1,,,1,4,1,1,4,,,0.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Eco Plus,,5,3,4,4,1,2,1.0,,4,5,4,3,4,4.0,,0.0,satisfied
Female,Loyal Customer,46.0,Business travel,Business,,2,2,2,2,3,5,,,2,2,2,3,2,4.0,,69.0,satisfied
Female,disloyal Customer,30.0,,Eco Plus,,1,1,1,3,3,1,3.0,,4,3,3,1,3,,1.0,0.0,neutral or dissatisfied
Male,Loyal Customer,44.0,Business travel,Business,1881.0,3,3,3,3,5,4,,,5,5,5,4,5,,,0.0,satisfied
Female,Loyal Customer,44.0,Personal Travel,Eco,,1,4,4,2,5,5,,5.0,5,4,5,5,5,4.0,,0.0,neutral or dissatisfied
Female,disloyal Customer,42.0,,Business,,3,3,3,1,5,3,5.0,5.0,3,3,5,3,4,,47.0,52.0,satisfied
Female,Loyal Customer,48.0,,Eco,,2,2,2,2,4,3,,,1,2,1,4,1,,0.0,20.0,neutral or dissatisfied
Female,disloyal Customer,20.0,Business travel,Eco,,3,4,4,2,1,4,,,2,4,1,2,4,1.0,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,,Business travel,Business,1426.0,1,1,1,1,5,4,5.0,,2,2,2,5,2,,0.0,3.0,satisfied
Female,Loyal Customer,,,Business,425.0,3,3,5,3,5,4,,,5,5,5,5,5,4.0,,0.0,satisfied
Female,Loyal Customer,34.0,,Eco Plus,,4,2,2,2,4,4,,,3,1,1,5,2,,0.0,0.0,satisfied
Female,Loyal Customer,26.0,Business travel,Eco,,0,5,0,1,4,0,4.0,4.0,4,4,1,3,2,4.0,1.0,0.0,satisfied
Female,Loyal Customer,,,Business,2739.0,1,1,1,1,4,4,4.0,,4,3,4,5,4,,,0.0,satisfied
Male,disloyal Customer,20.0,,Eco,,4,4,4,5,5,4,3.0,,4,2,2,2,3,5.0,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,,Business travel,Business,,3,3,3,3,4,5,5.0,,4,4,5,4,4,,,12.0,satisfied
Female,disloyal Customer,36.0,Business travel,Eco,,3,2,3,3,3,3,,,2,2,4,3,3,3.0,29.0,18.0,neutral or dissatisfied
Male,Loyal Customer,37.0,Personal Travel,Business,,3,2,3,4,3,2,,4.0,2,4,4,4,4,,148.0,182.0,neutral or dissatisfied
Male,Loyal Customer,67.0,Personal Travel,Eco,,2,4,2,2,5,2,5.0,,3,2,5,4,5,,,33.0,neutral or dissatisfied
Male,Loyal Customer,52.0,,Eco,,3,3,2,5,3,2,3.0,,1,3,4,4,3,,,0.0,neutral or dissatisfied
Female,Loyal Customer,17.0,,Eco,,3,5,2,4,3,2,,,3,3,5,4,5,3.0,,74.0,neutral or dissatisfied
Male,Loyal Customer,65.0,Business travel,Business,,2,2,2,2,3,5,4.0,,4,4,5,4,4,3.0,,0.0,satisfied
Male,Loyal Customer,21.0,Personal Travel,Eco,,3,1,3,3,2,3,,,4,1,3,1,3,2.0,0.0,22.0,neutral or dissatisfied
Male,Loyal Customer,64.0,Business travel,Business,,2,1,1,1,3,3,3.0,,2,2,2,3,2,2.0,,0.0,neutral or dissatisfied
Male,Loyal Customer,,Business travel,Business,,5,5,5,5,2,5,5.0,,2,2,2,4,2,,9.0,1.0,satisfied
Male,disloyal Customer,16.0,Business travel,Eco,787.0,3,3,3,4,3,3,3.0,3.0,1,3,4,1,4,3.0,,4.0,neutral or dissatisfied
Male,Loyal Customer,24.0,Business travel,Business,679.0,5,5,5,5,5,5,,,3,1,4,3,5,,0.0,24.0,satisfied
Male,Loyal Customer,57.0,Business travel,Business,2035.0,0,5,0,5,3,5,5.0,,2,2,2,5,2,,,36.0,satisfied
Male,Loyal Customer,31.0,Business travel,Business,3394.0,4,4,4,4,5,5,,,3,4,4,3,4,,,0.0,satisfied
Female,Loyal Customer,43.0,Business travel,Business,,4,4,4,4,4,3,4.0,4.0,4,4,4,1,4,1.0,,0.0,neutral or dissatisfied
Female,Loyal Customer,44.0,Personal Travel,Business,,1,5,3,4,2,5,,,3,3,3,4,3,,,0.0,neutral or dissatisfied
Male,Loyal Customer,43.0,Business travel,Business,,3,5,5,5,5,2,,,3,3,3,3,3,3.0,,88.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Business,,2,4,4,4,2,2,,,3,5,3,4,4,,0.0,6.0,neutral or dissatisfied
Female,Loyal Customer,49.0,Business travel,Business,,3,3,3,3,3,5,4.0,,5,5,5,3,5,,,0.0,satisfied
Male,Loyal Customer,9.0,Personal Travel,Eco,,1,4,1,3,2,1,,,5,4,4,4,4,,,28.0,neutral or dissatisfied
Male,disloyal Customer,,,Business,325.0,3,3,3,2,4,3,4.0,,3,4,4,5,5,,0.0,0.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Business,,5,5,5,5,2,4,,,4,4,4,4,4,3.0,,13.0,satisfied
Female,Loyal Customer,,,Business,,2,2,2,2,3,5,4.0,,3,4,3,4,3,5.0,,0.0,satisfied
Female,Loyal Customer,49.0,Business travel,Business,,4,4,4,4,2,5,5.0,,5,5,5,5,5,,0.0,0.0,satisfied
Male,Loyal Customer,63.0,,Eco Plus,524.0,2,2,3,3,4,3,,,4,1,2,3,2,,0.0,0.0,neutral or dissatisfied
Female,Loyal Customer,12.0,,Eco,,3,2,3,3,4,3,4.0,,1,5,4,2,4,,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,10.0,Personal Travel,Eco,,1,3,1,2,5,1,,,5,4,1,3,3,5.0,92.0,100.0,neutral or dissatisfied
Female,Loyal Customer,26.0,Business travel,Business,,1,0,0,3,1,0,,,1,1,4,3,4,,0.0,7.0,neutral or dissatisfied
Male,Loyal Customer,17.0,Personal Travel,Eco,,5,2,5,2,5,5,5.0,,1,3,3,3,3,,0.0,0.0,satisfied
Male,Loyal Customer,,,Business,,2,2,2,2,3,5,4.0,,4,5,4,5,4,,,7.0,satisfied
Male,Loyal Customer,70.0,Personal Travel,Eco,,3,5,3,2,3,3,3.0,,4,5,4,5,5,3.0,87.0,84.0,neutral or dissatisfied
Male,Loyal Customer,39.0,,Business,,5,5,5,5,4,1,2.0,,4,4,4,3,4,,,0.0,satisfied
Male,Loyal Customer,41.0,Business travel,Business,,0,4,0,5,4,4,,,2,2,2,5,2,,0.0,4.0,satisfied
Male,Loyal Customer,38.0,Business travel,Eco Plus,,3,2,2,2,3,3,,,3,5,3,1,3,,0.0,0.0,neutral or dissatisfied
Female,Loyal Customer,50.0,,Business,2938.0,1,1,1,1,5,4,,,5,4,5,4,5,,0.0,4.0,satisfied
Female,Loyal Customer,14.0,,Business,,2,5,2,1,3,2,,,3,4,5,5,4,,,0.0,neutral or dissatisfied
Male,Loyal Customer,,Personal Travel,Eco,,2,3,2,3,1,2,,,1,1,4,3,4,,,11.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Business,1628.0,3,3,3,3,2,3,,,3,3,3,3,3,2.0,6.0,0.0,neutral or dissatisfied
Female,Loyal Customer,8.0,Personal Travel,Eco Plus,,2,5,3,2,4,3,4.0,,5,2,4,3,4,,,32.0,neutral or dissatisfied
Female,disloyal Customer,16.0,Business travel,Eco,200.0,3,2,3,4,4,3,,,2,1,4,1,3,4.0,4.0,0.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Business,,5,5,5,5,2,3,5.0,,5,5,5,4,5,4.0,,92.0,satisfied
Male,Loyal Customer,18.0,Personal Travel,Eco,,4,4,4,5,1,4,,,3,5,5,4,5,1.0,,0.0,neutral or dissatisfied
Male,Loyal Customer,56.0,,Eco,344.0,4,2,2,2,5,4,,,1,1,2,3,2,,,0.0,satisfied
Female,Loyal Customer,48.0,Business travel,Business,,1,1,1,1,4,5,4.0,,5,5,5,3,5,5.0,,0.0,satisfied
Male,Loyal Customer,,,Eco,143.0,2,5,2,2,5,2,2.0,,2,4,3,3,1,,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,46.0,Business travel,Eco,1182.0,2,4,3,4,2,2,2.0,,4,1,1,1,2,2.0,,20.0,neutral or dissatisfied
Female,disloyal Customer,,Business travel,Eco Plus,,2,2,2,3,1,2,1.0,,3,4,4,1,3,1.0,,0.0,neutral or dissatisfied
Female,Loyal Customer,60.0,Business travel,Business,,1,1,4,1,3,5,5.0,,4,4,4,3,4,5.0,,0.0,satisfied
Female,Loyal Customer,45.0,Personal Travel,Eco,,3,4,3,4,5,4,4.0,,1,3,5,3,1,,,0.0,neutral or dissatisfied
Male,disloyal Customer,40.0,,Eco,,1,1,1,1,4,1,,,3,3,1,2,2,,22.0,14.0,neutral or dissatisfied
Male,Loyal Customer,35.0,Business travel,Business,,2,3,3,3,1,3,,,2,2,2,4,2,,11.0,0.0,neutral or dissatisfied
Female,Loyal Customer,,,Business,,1,1,1,1,5,4,,,5,5,5,4,5,4.0,,1.0,satisfied
Female,Loyal Customer,,Business travel,Business,1123.0,5,5,5,5,2,5,4.0,,5,5,5,5,5,,,5.0,satisfied
Female,Loyal Customer,,,Eco Plus,,4,1,1,1,4,3,2.0,,5,4,5,1,5,4.0,,0.0,satisfied
Male,Loyal Customer,,Personal Travel,Eco,,2,2,2,4,1,2,,,3,4,3,4,4,,,97.0,neutral or dissatisfied
Female,Loyal Customer,16.0,Personal Travel,Eco,,2,4,2,4,5,2,5.0,,3,5,5,3,4,5.0,22.0,14.0,neutral or dissatisfied
Male,Loyal Customer,,,Business,,2,2,2,2,4,3,,,2,2,2,2,2,2.0,,0.0,neutral or dissatisfied
Male,disloyal Customer,,Business travel,Eco,,5,5,5,5,5,5,3.0,,4,4,4,5,5,,0.0,0.0,satisfied
Male,Loyal Customer,25.0,,Eco Plus,406.0,5,1,1,1,5,5,,,2,4,3,1,5,,0.0,0.0,satisfied
Female,Loyal Customer,48.0,,Business,728.0,1,1,2,1,4,4,5.0,3.0,3,3,3,3,3,4.0,,14.0,satisfied
Female,Loyal Customer,,Business travel,Business,,4,4,4,4,4,4,,5.0,5,5,5,5,5,,,4.0,satisfied
Female,Loyal Customer,48.0,,Business,,4,4,4,4,2,4,4.0,,5,5,5,4,5,,0.0,1.0,satisfied
Male,Loyal Customer,46.0,,Business,,2,5,5,5,5,3,,,2,2,2,2,2,,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,,,Eco Plus,,4,1,1,1,4,4,,,4,2,3,5,4,,0.0,0.0,satisfied
Female,Loyal Customer,41.0,Personal Travel,Eco,401.0,3,4,3,4,2,3,2.0,,2,2,4,5,5,,,10.0,neutral or dissatisfied
Male,Loyal Customer,,Business travel,Business,,4,4,4,4,3,4,5.0,,5,5,5,5,5,3.0,0.0,0.0,satisfied
Male,Loyal Customer,33.0,Business travel,Eco,403.0,3,3,3,3,3,3,,,1,4,3,4,3,3.0,,0.0,neutral or dissatisfied
Female,Loyal Customer,26.0,,Eco,,1,5,1,5,1,1,5.0,1.0,5,3,4,4,5,,,39.0,neutral or dissatisfied
Female,Loyal Customer,39.0,Business travel,Business,,1,1,1,1,5,4,4.0,,5,5,5,4,5,3.0,0.0,4.0,satisfied
Female,disloyal Customer,26.0,Business travel,Eco,,1,1,1,4,2,1,2.0,,1,3,4,1,4,2.0,0.0,0.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Business,,5,5,5,5,5,5,,5.0,4,3,4,5,5,5.0,0.0,22.0,satisfied
Female,Loyal Customer,19.0,Personal Travel,Eco,,4,4,4,1,1,4,,,3,3,5,3,4,,37.0,22.0,neutral or dissatisfied
Female,Loyal Customer,48.0,Personal Travel,Eco Plus,862.0,2,4,1,4,3,4,4.0,,4,1,4,3,4,,,0.0,neutral or dissatisfied
Female,Loyal Customer,29.0,,Business,,2,2,2,2,3,4,,,4,4,4,3,4,3.0,9.0,9.0,satisfied
Male,disloyal Customer,26.0,,Business,,3,3,3,4,3,3,3.0,,2,4,4,1,4,3.0,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,45.0,Business travel,Business,,3,3,3,3,5,4,,,4,4,4,3,4,3.0,,0.0,satisfied
Male,Loyal Customer,65.0,Personal Travel,Eco,,2,5,1,3,1,1,,,4,3,4,1,4,1.0,,7.0,neutral or dissatisfied
Female,disloyal Customer,,,Business,,2,2,2,4,2,2,2.0,,4,4,4,3,4,,,7.0,neutral or dissatisfied
Male,Loyal Customer,49.0,,Business,,2,5,5,5,2,2,,,2,2,2,2,2,,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,,,Business,,5,5,5,5,2,4,5.0,,4,4,4,4,4,,3.0,3.0,satisfied
Male,Loyal Customer,49.0,Business travel,Business,,1,1,1,1,5,5,,,5,4,5,5,3,,39.0,25.0,satisfied
Male,Loyal Customer,,,Business,,4,4,4,4,4,4,4.0,,4,4,4,1,4,,,0.0,neutral or dissatisfied
Female,Loyal Customer,,,Business,1875.0,4,4,4,4,4,4,,,4,2,3,1,1,,,0.0,satisfied
Male,disloyal Customer,,Business travel,Eco,,2,2,2,3,5,2,,,4,1,4,4,2,,,57.0,neutral or dissatisfied
Female,disloyal Customer,55.0,Business travel,Business,,2,2,2,3,4,2,,,1,4,3,2,3,,0.0,0.0,neutral or dissatisfied
Female,Loyal Customer,35.0,Business travel,Eco,,5,5,5,5,5,5,5.0,,4,1,2,2,1,,,27.0,satisfied
Female,Loyal Customer,,Business travel,Eco,764.0,4,1,1,1,1,5,4.0,,4,4,4,3,4,1.0,47.0,7.0,satisfied
Female,Loyal Customer,,,Eco Plus,,2,0,2,3,2,4,,,1,2,1,5,1,,69.0,68.0,neutral or dissatisfied
Female,Loyal Customer,52.0,,Business,,3,3,3,3,2,4,,,5,5,5,5,5,3.0,,0.0,satisfied
Female,Loyal Customer,47.0,Business travel,Business,,4,5,5,5,5,3,2.0,4.0,4,4,4,4,4,,,7.0,neutral or dissatisfied
Male,Loyal Customer,,,Eco,,3,4,0,3,1,0,,1.0,2,5,4,2,3,,0.0,0.0,neutral or dissatisfied
Female,disloyal Customer,34.0,Business travel,Business,,2,2,2,3,5,2,2.0,,5,5,4,4,5,,7.0,5.0,neutral or dissatisfied
Male,disloyal Customer,26.0,Business travel,Eco,,3,4,4,4,4,1,1.0,,2,3,3,1,3,,201.0,195.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Business,,3,1,5,5,3,3,,,3,5,2,3,4,3.0,,56.0,neutral or dissatisfied
Male,Loyal Customer,59.0,Business travel,Business,,2,2,2,2,2,5,5.0,5.0,5,5,5,5,5,,0.0,0.0,satisfied
Male,disloyal Customer,24.0,Business travel,Eco,991.0,4,4,4,1,2,4,2.0,2.0,1,2,5,1,4,2.0,2.0,0.0,neutral or dissatisfied
Male,Loyal Customer,,Business travel,Business,,1,1,1,1,5,5,,5.0,5,2,3,5,5,,,5.0,satisfied
Male,Loyal Customer,,Business travel,Eco,,4,1,4,4,4,4,,,2,2,1,2,5,4.0,,0.0,satisfied
Female,Loyal Customer,,,Eco,,3,4,2,4,3,3,,,1,2,4,2,4,,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,23.0,,Eco,569.0,2,4,2,4,5,2,5.0,,5,5,5,3,4,,,0.0,neutral or dissatisfied
Male,disloyal Customer,14.0,,Eco,,1,1,1,4,5,1,,,4,1,4,1,3,5.0,,0.0,neutral or dissatisfied
Male,Loyal Customer,,Business travel,Business,251.0,1,1,1,1,2,4,5.0,,4,4,4,5,4,,22.0,20.0,satisfied
Male,Loyal Customer,,Business travel,Eco Plus,,1,1,1,1,1,1,1.0,,1,1,4,1,4,1.0,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,46.0,,Eco,,4,5,4,2,4,4,,,5,2,5,4,4,4.0,0.0,0.0,neutral or dissatisfied
Female,disloyal Customer,,Business travel,Eco,188.0,2,1,2,3,2,5,5.0,,1,4,4,5,1,,,187.0,neutral or dissatisfied
Female,disloyal Customer,69.0,,Eco,,5,4,5,3,4,5,4.0,4.0,5,4,4,3,4,4.0,,0.0,satisfied
Male,Loyal Customer,22.0,,Eco,1076.0,1,4,1,4,5,1,5.0,,3,4,5,3,4,5.0,,26.0,neutral or dissatisfied
Male,Loyal Customer,,,Eco,,2,5,1,2,2,1,,,3,4,5,3,5,2.0,,0.0,neutral or dissatisfied
Female,Loyal Customer,34.0,Business travel,Business,,3,4,4,4,1,3,,,3,3,3,2,3,,36.0,28.0,neutral or dissatisfied
Male,Loyal Customer,13.0,,Eco,,2,5,0,5,1,0,,,3,3,1,5,2,,,0.0,neutral or dissatisfied
Female,Loyal Customer,,,Business,,3,2,2,2,3,3,3.0,3.0,1,1,4,2,3,3.0,0.0,0.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Business,,1,1,1,1,3,3,3.0,,5,3,5,3,4,3.0,61.0,67.0,satisfied
Female,Loyal Customer,45.0,Personal Travel,Eco Plus,,3,4,3,3,2,4,,,3,3,3,5,3,3.0,,39.0,neutral or dissatisfied
Female,Loyal Customer,,Personal Travel,Eco,,2,4,2,2,2,2,2.0,,5,4,5,4,4,,10.0,3.0,neutral or dissatisfied
Male,Loyal Customer,,Business travel,Business,2075.0,4,4,4,4,3,4,,,5,5,5,3,5,,,0.0,satisfied
Female,Loyal Customer,,,Eco Plus,1182.0,3,5,5,5,3,3,2.0,,1,2,4,3,4,,0.0,0.0,neutral or dissatisfied
Female,Loyal Customer,35.0,Business travel,Business,,1,1,1,1,2,4,,,3,4,4,4,3,5.0,,5.0,satisfied
Male,Loyal Customer,22.0,,Eco,,4,4,4,4,4,4,,4.0,2,5,2,4,2,,1.0,0.0,neutral or dissatisfied
Male,Loyal Customer,62.0,,Business,,1,1,1,1,2,1,,5.0,5,5,3,5,5,,,2.0,satisfied
Male,disloyal Customer,27.0,,Eco,417.0,1,2,1,4,3,1,5.0,3.0,3,1,3,2,4,,,35.0,neutral or dissatisfied
Male,Loyal Customer,63.0,,Eco,,4,5,4,2,5,4,5.0,5.0,4,3,5,5,4,,,0.0,satisfied
Female,Loyal Customer,,Business travel,Business,,2,4,4,4,2,3,3.0,,2,2,2,2,2,,0.0,0.0,neutral or dissatisfied
Female,disloyal Customer,38.0,Business travel,Business,,4,4,4,2,1,4,,,3,5,4,4,5,,,14.0,neutral or dissatisfied
Male,Loyal Customer,44.0,Business travel,Business,2185.0,0,0,0,3,3,4,,,2,2,4,4,2,4.0,,0.0,satisfied
Male,Loyal Customer,39.0,Business travel,Business,2704.0,3,3,3,3,3,3,,,3,2,3,5,3,,0.0,10.0,satisfied
Female,Loyal Customer,,Personal Travel,Eco,,2,4,2,5,3,4,,,4,2,4,5,4,,,50.0,neutral or dissatisfied
Male,Loyal Customer,,,Business,1565.0,3,1,3,3,2,4,4.0,,2,2,2,3,2,3.0,,39.0,satisfied
Male,Loyal Customer,44.0,,Eco,,3,5,3,3,1,3,,,1,4,1,2,2,,,31.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Eco,224.0,5,4,4,4,5,5,,,5,5,5,2,5,,,0.0,satisfied
Male,Loyal Customer,52.0,,Eco,,2,4,2,3,1,2,1.0,,3,4,4,4,5,1.0,,0.0,neutral or dissatisfied
Female,Loyal Customer,40.0,Business travel,Business,,3,3,4,3,4,4,5.0,,4,5,4,3,4,4.0,,42.0,satisfied
Male,Loyal Customer,59.0,,Eco,2075.0,3,1,3,3,2,3,2.0,,4,4,3,4,4,,,0.0,neutral or dissatisfied
Male,Loyal Customer,,Business travel,Eco,,5,3,3,3,4,5,4.0,,3,5,2,2,2,,,0.0,satisfied
Female,Loyal Customer,37.0,,Eco,,2,4,4,4,2,2,,,3,4,4,2,3,2.0,298.0,281.0,neutral or dissatisfied
Male,Loyal Customer,,,Business,,1,1,1,1,1,2,4.0,,4,4,4,3,4,5.0,,4.0,satisfied
Male,disloyal Customer,21.0,Business travel,Business,332.0,4,0,4,2,5,4,5.0,,4,2,4,5,5,5.0,,27.0,satisfied
Female,Loyal Customer,,Personal Travel,Eco,1180.0,3,4,3,3,3,3,,,4,3,5,4,4,3.0,,0.0,neutral or dissatisfied
Female,Loyal Customer,35.0,,Business,,1,1,1,1,5,4,,3.0,3,4,3,3,3,,,0.0,satisfied
Female,Loyal Customer,,,Eco,,3,5,3,3,4,3,3.0,,3,5,5,5,4,,,10.0,neutral or dissatisfied
Male,Loyal Customer,53.0,Personal Travel,Eco,,1,2,1,4,3,1,,,4,3,3,3,3,,0.0,2.0,neutral or dissatisfied
Male,Loyal Customer,,,Eco,,5,5,4,4,5,4,5.0,5.0,3,2,4,3,5,,,0.0,satisfied
Male,Loyal Customer,54.0,,Business,3389.0,4,2,5,2,2,4,,,4,4,4,3,4,,,40.0,neutral or dissatisfied
Female,Loyal Customer,15.0,Personal Travel,Eco,,1,4,1,4,1,1,,,3,2,5,5,5,,,4.0,neutral or dissatisfied
Female,disloyal Customer,8.0,Business travel,Eco,,3,4,4,3,4,4,5.0,,4,2,4,3,4,,,0.0,neutral or dissatisfied
Male,Loyal Customer,,Business travel,Business,,3,2,2,2,3,3,,,4,2,4,2,4,3.0,,13.0,neutral or dissatisfied
Male,disloyal Customer,24.0,Business travel,Business,1024.0,0,3,0,3,2,0,2.0,,3,5,4,4,5,2.0,,0.0,satisfied
Male,Loyal Customer,,Business travel,Business,2758.0,2,2,2,2,5,4,4.0,5.0,5,5,5,4,5,5.0,,13.0,satisfied
Male,Loyal Customer,28.0,Business travel,Business,,5,5,2,5,4,4,,,4,3,5,3,4,,,0.0,satisfied
Female,Loyal Customer,59.0,Business travel,Eco,1706.0,2,3,3,3,3,4,4.0,,2,2,2,1,2,4.0,0.0,0.0,neutral or dissatisfied
Male,disloyal Customer,28.0,,Business,602.0,3,3,3,4,5,3,,,3,5,4,4,4,5.0,,0.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Business,,0,5,0,4,5,4,4.0,,1,1,1,3,1,3.0,,0.0,satisfied
Male,Loyal Customer,42.0,,Business,1514.0,1,1,1,1,2,5,5.0,,4,4,4,3,4,,89.0,80.0,satisfied
Female,Loyal Customer,38.0,Business travel,Business,,0,0,0,1,3,5,,,1,2,2,4,1,,,0.0,satisfied
Male,Loyal Customer,,Personal Travel,Eco,,2,4,2,1,1,2,,,4,4,5,4,5,1.0,,8.0,neutral or dissatisfied
Male,Loyal Customer,26.0,,Eco Plus,,3,4,3,4,2,3,1.0,,2,4,3,3,4,,,17.0,neutral or dissatisfied
Female,disloyal Customer,24.0,Business travel,Eco,,4,4,4,5,5,4,,,5,2,5,3,4,,,0.0,satisfied
Male,Loyal Customer,50.0,,Business,3256.0,4,4,4,4,5,4,5.0,,5,5,5,3,5,4.0,0.0,1.0,satisfied
Female,Loyal Customer,,Business travel,Business,,1,5,5,5,1,3,,5.0,5,4,1,2,5,2.0,,16.0,neutral or dissatisfied
Female,Loyal Customer,19.0,,Eco,,3,4,4,4,3,3,,,2,1,3,1,3,3.0,35.0,62.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Eco Plus,666.0,5,3,3,3,3,1,4.0,5.0,5,5,5,5,5,,26.0,12.0,satisfied
Female,Loyal Customer,,Business travel,Business,,1,1,1,1,4,3,4.0,,5,5,5,5,5,,0.0,0.0,satisfied
Male,Loyal Customer,51.0,,Eco,,5,4,5,2,4,5,4.0,,4,3,5,3,5,4.0,0.0,0.0,satisfied
Female,Loyal Customer,,,Eco,,3,2,2,2,4,1,,,3,3,3,4,3,2.0,1.0,0.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Business,,5,5,5,5,5,4,,,5,5,5,4,5,5.0,,0.0,satisfied
Female,Loyal Customer,42.0,,Business,,4,4,4,4,2,4,5.0,,5,5,5,4,5,,,0.0,satisfied
Male,Loyal Customer,,,Eco,,1,5,1,1,5,1,5.0,,4,4,5,3,4,,,10.0,neutral or dissatisfied
Female,Loyal Customer,41.0,Personal Travel,Eco,,2,4,3,1,4,3,4.0,,4,2,4,5,4,4.0,,0.0,neutral or dissatisfied
Male,Loyal Customer,48.0,Personal Travel,Eco,,2,5,0,3,1,0,1.0,,4,3,4,5,5,,,0.0,neutral or dissatisfied
Female,Loyal Customer,63.0,Personal Travel,Eco,325.0,3,4,3,3,1,5,,5.0,5,3,5,1,5,,,0.0,neutral or dissatisfied
Female,disloyal Customer,,,Eco,,1,2,1,3,2,1,3.0,,4,2,4,3,3,,1.0,0.0,neutral or dissatisfied
Male,Loyal Customer,37.0,,Business,2556.0,3,3,3,3,5,4,,,4,4,4,5,4,5.0,,0.0,satisfied
Female,Loyal Customer,,,Business,,4,4,1,4,4,4,4.0,,4,4,4,3,4,,,0.0,satisfied
Male,Loyal Customer,,,Business,,3,3,3,3,5,4,,,5,5,5,5,5,,,12.0,satisfied
Male,disloyal Customer,,,Eco,,4,4,4,3,2,4,2.0,,2,1,3,1,2,2.0,,0.0,satisfied
Male,Loyal Customer,,,Business,,1,5,4,5,3,3,4.0,,1,2,1,4,1,1.0,6.0,4.0,neutral or dissatisfied
Male,Loyal Customer,36.0,Business travel,Eco,,4,2,2,2,4,4,4.0,,1,2,3,4,2,4.0,,0.0,satisfied
Male,Loyal Customer,42.0,,Eco,304.0,3,4,3,4,2,3,,,3,2,5,3,4,,,9.0,neutral or dissatisfied
Male,Loyal Customer,,,Business,,2,4,5,5,4,4,,,3,3,2,3,3,2.0,0.0,13.0,neutral or dissatisfied
Male,Loyal Customer,7.0,Personal Travel,Eco,,4,4,4,3,1,4,,,4,5,4,1,3,,,0.0,neutral or dissatisfied
Male,Loyal Customer,,,Business,3310.0,4,4,4,4,4,4,5.0,,4,5,4,5,4,,,6.0,satisfied
Male,Loyal Customer,41.0,Business travel,Business,,2,2,2,2,2,5,,,4,4,4,5,4,5.0,,8.0,satisfied
Male,Loyal Customer,,Business travel,Business,,2,5,5,5,2,4,,,2,2,2,2,2,,0.0,0.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Eco Plus,,2,5,5,5,4,3,4.0,,2,2,2,1,2,,,6.0,neutral or dissatisfied
Male,Loyal Customer,68.0,Personal Travel,Eco,,2,5,2,3,4,2,4.0,,4,5,5,5,5,,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,57.0,Business travel,Business,,3,3,3,3,2,4,,,5,5,5,4,5,4.0,,30.0,satisfied
Female,disloyal Customer,28.0,Business travel,Business,680.0,2,2,2,5,4,2,4.0,,4,5,5,4,4,,0.0,0.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Business,,1,1,1,1,5,4,5.0,5.0,5,5,5,4,5,4.0,,20.0,satisfied
Female,Loyal Customer,,Business travel,Business,,3,3,3,3,5,5,,5.0,5,5,5,3,5,4.0,0.0,4.0,satisfied
Female,Loyal Customer,,Personal Travel,Eco,189.0,2,1,2,2,5,2,,,4,2,3,3,3,,37.0,17.0,neutral or dissatisfied
Female,Loyal Customer,51.0,,Business,,3,3,4,3,5,4,4.0,,3,1,5,4,2,,,243.0,satisfied
Female,disloyal Customer,38.0,Business travel,Business,,3,3,3,4,5,3,5.0,,3,3,5,5,4,,0.0,0.0,neutral or dissatisfied
